Country Code,Province Code,Holiday Name,Type of Holiday,Date,Start,End
DE,BB,Pfingstsonntag,public,2018-05-20 00:00:00,2018-05-19T22:00:00.000Z,2018-05-20T22:00:00.000Z
DE,BB,Pfingstmontag,public,2018-05-21 00:00:00,2018-05-20T22:00:00.000Z,2018-05-21T22:00:00.000Z
DE,BB,Tag der Deutschen Einheit,public,2018-10-03 00:00:00,2018-10-02T22:00:00.000Z,2018-10-03T22:00:00.000Z
DE,BB,Reformationstag,public,2018-10-31 00:00:00,2018-10-30T23:00:00.000Z,2018-10-31T23:00:00.000Z
DE,BB,Allerheiligen,observance,2018-11-01 00:00:00,2018-10-31T23:00:00.000Z,2018-11-01T23:00:00.000Z
DE,BB,Allerseelen,observance,2018-11-02 00:00:00,2018-11-01T23:00:00.000Z,2018-11-02T23:00:00.000Z
DE,BB,Sankt Martin (Faschingsbeginn),observance,2018-11-11 00:00:00,2018-11-10T23:00:00.000Z,2018-11-11T23:00:00.000Z
DE,BB,Volkstrauertag,observance,2018-11-18 00:00:00,2018-11-17T23:00:00.000Z,2018-11-18T23:00:00.000Z
DE,BB,Buß- und Bettag,observance,2018-11-21 00:00:00,2018-11-20T23:00:00.000Z,2018-11-21T23:00:00.000Z
DE,BB,Totensonntag,observance,2018-11-25 00:00:00,2018-11-24T23:00:00.000Z,2018-11-25T23:00:00.000Z
DE,BB,Heiliger Abend,bank,2018-12-24 14:00:00,2018-12-24T13:00:00.000Z,2018-12-24T23:00:00.000Z
DE,BB,1. Weihnachtstag,public,2018-12-25 00:00:00,2018-12-24T23:00:00.000Z,2018-12-25T23:00:00.000Z
DE,BB,2. Weihnachtstag,public,2018-12-26 00:00:00,2018-12-25T23:00:00.000Z,2018-12-26T23:00:00.000Z
DE,BB,Silvester,bank,2018-12-31 14:00:00,2018-12-31T13:00:00.000Z,2018-12-31T23:00:00.000Z
DE,BB,Neujahr,public,2019-01-01 00:00:00,2018-12-31T23:00:00.000Z,2019-01-01T23:00:00.000Z
DE,BB,Valentinstag,observance,2019-02-14 00:00:00,2019-02-13T23:00:00.000Z,2019-02-14T23:00:00.000Z
DE,BB,Weiberfastnacht,observance,2019-02-28 00:00:00,2019-02-27T23:00:00.000Z,2019-02-28T23:00:00.000Z
DE,BB,Rosenmontag,observance,2019-03-04 00:00:00,2019-03-03T23:00:00.000Z,2019-03-04T23:00:00.000Z
DE,BB,Faschingsdienstag,bank,2019-03-05 14:00:00,2019-03-05T13:00:00.000Z,2019-03-05T23:00:00.000Z
DE,BB,Aschermittwoch,observance,2019-03-06 00:00:00,2019-03-05T23:00:00.000Z,2019-03-06T23:00:00.000Z
DE,BB,Gründonnerstag,observance,2019-04-18 00:00:00,2019-04-17T22:00:00.000Z,2019-04-18T22:00:00.000Z
DE,BB,Karfreitag,public,2019-04-19 00:00:00,2019-04-18T22:00:00.000Z,2019-04-19T22:00:00.000Z
DE,BB,Ostersonntag,public,2019-04-21 00:00:00,2019-04-20T22:00:00.000Z,2019-04-21T22:00:00.000Z
DE,BB,Ostermontag,public,2019-04-22 00:00:00,2019-04-21T22:00:00.000Z,2019-04-22T22:00:00.000Z
DE,BB,Maifeiertag,public,2019-05-01 00:00:00,2019-04-30T22:00:00.000Z,2019-05-01T22:00:00.000Z
DE,BB,Muttertag,observance,2019-05-12 00:00:00,2019-05-11T22:00:00.000Z,2019-05-12T22:00:00.000Z
DE,BB,Christi Himmelfahrt,public,2019-05-30 00:00:00,2019-05-29T22:00:00.000Z,2019-05-30T22:00:00.000Z
DE,BB,Pfingstsonntag,public,2019-06-09 00:00:00,2019-06-08T22:00:00.000Z,2019-06-09T22:00:00.000Z
DE,BB,Pfingstmontag,public,2019-06-10 00:00:00,2019-06-09T22:00:00.000Z,2019-06-10T22:00:00.000Z
DE,BB,Tag der Deutschen Einheit,public,2019-10-03 00:00:00,2019-10-02T22:00:00.000Z,2019-10-03T22:00:00.000Z
DE,BB,Reformationstag,public,2019-10-31 00:00:00,2019-10-30T23:00:00.000Z,2019-10-31T23:00:00.000Z
DE,BB,Allerheiligen,observance,2019-11-01 00:00:00,2019-10-31T23:00:00.000Z,2019-11-01T23:00:00.000Z
DE,BB,Allerseelen,observance,2019-11-02 00:00:00,2019-11-01T23:00:00.000Z,2019-11-02T23:00:00.000Z
DE,BB,Sankt Martin (Faschingsbeginn),observance,2019-11-11 00:00:00,2019-11-10T23:00:00.000Z,2019-11-11T23:00:00.000Z
DE,BB,Volkstrauertag,observance,2019-11-17 00:00:00,2019-11-16T23:00:00.000Z,2019-11-17T23:00:00.000Z
DE,BB,Buß- und Bettag,observance,2019-11-20 00:00:00,2019-11-19T23:00:00.000Z,2019-11-20T23:00:00.000Z
DE,BB,Totensonntag,observance,2019-11-24 00:00:00,2019-11-23T23:00:00.000Z,2019-11-24T23:00:00.000Z
DE,BB,Heiliger Abend,bank,2019-12-24 14:00:00,2019-12-24T13:00:00.000Z,2019-12-24T23:00:00.000Z
DE,BB,1. Weihnachtstag,public,2019-12-25 00:00:00,2019-12-24T23:00:00.000Z,2019-12-25T23:00:00.000Z
DE,BB,2. Weihnachtstag,public,2019-12-26 00:00:00,2019-12-25T23:00:00.000Z,2019-12-26T23:00:00.000Z
DE,BB,Silvester,bank,2019-12-31 14:00:00,2019-12-31T13:00:00.000Z,2019-12-31T23:00:00.000Z
DE,BE,Neujahr,public,2018-01-01 00:00:00,2017-12-31T23:00:00.000Z,2018-01-01T23:00:00.000Z
DE,BE,Weiberfastnacht,observance,2018-02-08 00:00:00,2018-02-07T23:00:00.000Z,2018-02-08T23:00:00.000Z
DE,BE,Rosenmontag,observance,2018-02-12 00:00:00,2018-02-11T23:00:00.000Z,2018-02-12T23:00:00.000Z
DE,BE,Faschingsdienstag,bank,2018-02-13 14:00:00,2018-02-13T13:00:00.000Z,2018-02-13T23:00:00.000Z
DE,BE,Aschermittwoch,observance,2018-02-14 00:00:00,2018-02-13T23:00:00.000Z,2018-02-14T23:00:00.000Z
DE,BE,Valentinstag,observance,2018-02-14 00:00:00,2018-02-13T23:00:00.000Z,2018-02-14T23:00:00.000Z
DE,BE,Gründonnerstag,observance,2018-03-29 00:00:00,2018-03-28T22:00:00.000Z,2018-03-29T22:00:00.000Z
DE,BE,Karfreitag,public,2018-03-30 00:00:00,2018-03-29T22:00:00.000Z,2018-03-30T22:00:00.000Z
DE,BE,Ostersonntag,observance,2018-04-01 00:00:00,2018-03-31T22:00:00.000Z,2018-04-01T22:00:00.000Z
DE,BE,Ostermontag,public,2018-04-02 00:00:00,2018-04-01T22:00:00.000Z,2018-04-02T22:00:00.000Z
DE,BE,Maifeiertag,public,2018-05-01 00:00:00,2018-04-30T22:00:00.000Z,2018-05-01T22:00:00.000Z
DE,BE,Christi Himmelfahrt,public,2018-05-10 00:00:00,2018-05-09T22:00:00.000Z,2018-05-10T22:00:00.000Z
DE,BE,Muttertag,observance,2018-05-13 00:00:00,2018-05-12T22:00:00.000Z,2018-05-13T22:00:00.000Z
DE,BE,Pfingstsonntag,observance,2018-05-20 00:00:00,2018-05-19T22:00:00.000Z,2018-05-20T22:00:00.000Z
DE,BE,Pfingstmontag,public,2018-05-21 00:00:00,2018-05-20T22:00:00.000Z,2018-05-21T22:00:00.000Z
DE,BE,Tag der Deutschen Einheit,public,2018-10-03 00:00:00,2018-10-02T22:00:00.000Z,2018-10-03T22:00:00.000Z
DE,BE,Allerheiligen,observance,2018-11-01 00:00:00,2018-10-31T23:00:00.000Z,2018-11-01T23:00:00.000Z
DE,BE,Allerseelen,observance,2018-11-02 00:00:00,2018-11-01T23:00:00.000Z,2018-11-02T23:00:00.000Z
DE,BE,Sankt Martin (Faschingsbeginn),observance,2018-11-11 00:00:00,2018-11-10T23:00:00.000Z,2018-11-11T23:00:00.000Z
DE,BE,Volkstrauertag,observance,2018-11-18 00:00:00,2018-11-17T23:00:00.000Z,2018-11-18T23:00:00.000Z
DE,BE,Buß- und Bettag,observance,2018-11-21 00:00:00,2018-11-20T23:00:00.000Z,2018-11-21T23:00:00.000Z
DE,BE,Totensonntag,observance,2018-11-25 00:00:00,2018-11-24T23:00:00.000Z,2018-11-25T23:00:00.000Z
DE,BE,Heiliger Abend,bank,2018-12-24 14:00:00,2018-12-24T13:00:00.000Z,2018-12-24T23:00:00.000Z
DE,BE,1. Weihnachtstag,public,2018-12-25 00:00:00,2018-12-24T23:00:00.000Z,2018-12-25T23:00:00.000Z
DE,BE,2. Weihnachtstag,public,2018-12-26 00:00:00,2018-12-25T23:00:00.000Z,2018-12-26T23:00:00.000Z
DE,BE,Silvester,bank,2018-12-31 14:00:00,2018-12-31T13:00:00.000Z,2018-12-31T23:00:00.000Z
DE,BE,Neujahr,public,2019-01-01 00:00:00,2018-12-31T23:00:00.000Z,2019-01-01T23:00:00.000Z
DE,BE,Valentinstag,observance,2019-02-14 00:00:00,2019-02-13T23:00:00.000Z,2019-02-14T23:00:00.000Z
DE,BE,Weiberfastnacht,observance,2019-02-28 00:00:00,2019-02-27T23:00:00.000Z,2019-02-28T23:00:00.000Z
DE,BE,Rosenmontag,observance,2019-03-04 00:00:00,2019-03-03T23:00:00.000Z,2019-03-04T23:00:00.000Z
DE,BE,Faschingsdienstag,bank,2019-03-05 14:00:00,2019-03-05T13:00:00.000Z,2019-03-05T23:00:00.000Z
DE,BE,Aschermittwoch,observance,2019-03-06 00:00:00,2019-03-05T23:00:00.000Z,2019-03-06T23:00:00.000Z
DE,BE,Gründonnerstag,observance,2019-04-18 00:00:00,2019-04-17T22:00:00.000Z,2019-04-18T22:00:00.000Z
DE,BE,Karfreitag,public,2019-04-19 00:00:00,2019-04-18T22:00:00.000Z,2019-04-19T22:00:00.000Z
DE,BE,Ostersonntag,observance,2019-04-21 00:00:00,2019-04-20T22:00:00.000Z,2019-04-21T22:00:00.000Z
DE,BE,Ostermontag,public,2019-04-22 00:00:00,2019-04-21T22:00:00.000Z,2019-04-22T22:00:00.000Z
DE,BE,Maifeiertag,public,2019-05-01 00:00:00,2019-04-30T22:00:00.000Z,2019-05-01T22:00:00.000Z
DE,BE,Muttertag,observance,2019-05-12 00:00:00,2019-05-11T22:00:00.000Z,2019-05-12T22:00:00.000Z
DE,BE,Christi Himmelfahrt,public,2019-05-30 00:00:00,2019-05-29T22:00:00.000Z,2019-05-30T22:00:00.000Z
DE,BE,Pfingstsonntag,observance,2019-06-09 00:00:00,2019-06-08T22:00:00.000Z,2019-06-09T22:00:00.000Z
DE,BE,Pfingstmontag,public,2019-06-10 00:00:00,2019-06-09T22:00:00.000Z,2019-06-10T22:00:00.000Z
DE,BE,Tag der Deutschen Einheit,public,2019-10-03 00:00:00,2019-10-02T22:00:00.000Z,2019-10-03T22:00:00.000Z
DE,BE,Allerheiligen,observance,2019-11-01 00:00:00,2019-10-31T23:00:00.000Z,2019-11-01T23:00:00.000Z
DE,BE,Allerseelen,observance,2019-11-02 00:00:00,2019-11-01T23:00:00.000Z,2019-11-02T23:00:00.000Z
DE,BE,Sankt Martin (Faschingsbeginn),observance,2019-11-11 00:00:00,2019-11-10T23:00:00.000Z,2019-11-11T23:00:00.000Z
DE,BE,Volkstrauertag,observance,2019-11-17 00:00:00,2019-11-16T23:00:00.000Z,2019-11-17T23:00:00.000Z
DE,BE,Buß- und Bettag,observance,2019-11-20 00:00:00,2019-11-19T23:00:00.000Z,2019-11-20T23:00:00.000Z
DE,BE,Totensonntag,observance,2019-11-24 00:00:00,2019-11-23T23:00:00.000Z,2019-11-24T23:00:00.000Z
DE,BE,Heiliger Abend,bank,2019-12-24 14:00:00,2019-12-24T13:00:00.000Z,2019-12-24T23:00:00.000Z
DE,BE,1. Weihnachtstag,public,2019-12-25 00:00:00,2019-12-24T23:00:00.000Z,2019-12-25T23:00:00.000Z
DE,BE,2. Weihnachtstag,public,2019-12-26 00:00:00,2019-12-25T23:00:00.000Z,2019-12-26T23:00:00.000Z
DE,BE,Silvester,bank,2019-12-31 14:00:00,2019-12-31T13:00:00.000Z,2019-12-31T23:00:00.000Z
DE,BW,Neujahr,public,2018-01-01 00:00:00,2017-12-31T23:00:00.000Z,2018-01-01T23:00:00.000Z
DE,BW,Heilige Drei Könige,public,2018-01-06 00:00:00,2018-01-05T23:00:00.000Z,2018-01-06T23:00:00.000Z
DE,BW,Weiberfastnacht,observance,2018-02-08 00:00:00,2018-02-07T23:00:00.000Z,2018-02-08T23:00:00.000Z
DE,BW,Rosenmontag,observance,2018-02-12 00:00:00,2018-02-11T23:00:00.000Z,2018-02-12T23:00:00.000Z
DE,BW,Faschingsdienstag,bank,2018-02-13 14:00:00,2018-02-13T13:00:00.000Z,2018-02-13T23:00:00.000Z
DE,BW,Aschermittwoch,observance,2018-02-14 00:00:00,2018-02-13T23:00:00.000Z,2018-02-14T23:00:00.000Z
DE,BW,Valentinstag,observance,2018-02-14 00:00:00,2018-02-13T23:00:00.000Z,2018-02-14T23:00:00.000Z
DE,BW,Gründonnerstag,school,2018-03-29 00:00:00,2018-03-28T22:00:00.000Z,2018-03-29T22:00:00.000Z
DE,BW,Karfreitag,public,2018-03-30 00:00:00,2018-03-29T22:00:00.000Z,2018-03-30T22:00:00.000Z
DE,BW,Ostersonntag,observance,2018-04-01 00:00:00,2018-03-31T22:00:00.000Z,2018-04-01T22:00:00.000Z
DE,BW,Ostermontag,public,2018-04-02 00:00:00,2018-04-01T22:00:00.000Z,2018-04-02T22:00:00.000Z
DE,BW,Maifeiertag,public,2018-05-01 00:00:00,2018-04-30T22:00:00.000Z,2018-05-01T22:00:00.000Z
DE,BW,Christi Himmelfahrt,public,2018-05-10 00:00:00,2018-05-09T22:00:00.000Z,2018-05-10T22:00:00.000Z
DE,BW,Muttertag,observance,2018-05-13 00:00:00,2018-05-12T22:00:00.000Z,2018-05-13T22:00:00.000Z
DE,BW,Pfingstsonntag,observance,2018-05-20 00:00:00,2018-05-19T22:00:00.000Z,2018-05-20T22:00:00.000Z
DE,BW,Pfingstmontag,public,2018-05-21 00:00:00,2018-05-20T22:00:00.000Z,2018-05-21T22:00:00.000Z
DE,BW,Fronleichnam,public,2018-05-31 00:00:00,2018-05-30T22:00:00.000Z,2018-05-31T22:00:00.000Z
DE,BW,Tag der Deutschen Einheit,public,2018-10-03 00:00:00,2018-10-02T22:00:00.000Z,2018-10-03T22:00:00.000Z
DE,BW,Reformationstag,school,2018-10-31 00:00:00,2018-10-30T23:00:00.000Z,2018-10-31T23:00:00.000Z
DE,BW,Allerheiligen,public,2018-11-01 00:00:00,2018-10-31T23:00:00.000Z,2018-11-01T23:00:00.000Z
DE,BW,Allerseelen,observance,2018-11-02 00:00:00,2018-11-01T23:00:00.000Z,2018-11-02T23:00:00.000Z
DE,BW,Sankt Martin (Faschingsbeginn),observance,2018-11-11 00:00:00,2018-11-10T23:00:00.000Z,2018-11-11T23:00:00.000Z
DE,BW,Volkstrauertag,observance,2018-11-18 00:00:00,2018-11-17T23:00:00.000Z,2018-11-18T23:00:00.000Z
DE,BW,Buß- und Bettag,observance,2018-11-21 00:00:00,2018-11-20T23:00:00.000Z,2018-11-21T23:00:00.000Z
DE,BW,Totensonntag,observance,2018-11-25 00:00:00,2018-11-24T23:00:00.000Z,2018-11-25T23:00:00.000Z
DE,BW,Heiliger Abend,bank,2018-12-24 14:00:00,2018-12-24T13:00:00.000Z,2018-12-24T23:00:00.000Z
DE,BW,1. Weihnachtstag,public,2018-12-25 00:00:00,2018-12-24T23:00:00.000Z,2018-12-25T23:00:00.000Z
DE,BW,2. Weihnachtstag,public,2018-12-26 00:00:00,2018-12-25T23:00:00.000Z,2018-12-26T23:00:00.000Z
DE,BW,Silvester,bank,2018-12-31 14:00:00,2018-12-31T13:00:00.000Z,2018-12-31T23:00:00.000Z
DE,BW,Neujahr,public,2019-01-01 00:00:00,2018-12-31T23:00:00.000Z,2019-01-01T23:00:00.000Z
DE,BW,Heilige Drei Könige,public,2019-01-06 00:00:00,2019-01-05T23:00:00.000Z,2019-01-06T23:00:00.000Z
DE,BW,Valentinstag,observance,2019-02-14 00:00:00,2019-02-13T23:00:00.000Z,2019-02-14T23:00:00.000Z
DE,BW,Weiberfastnacht,observance,2019-02-28 00:00:00,2019-02-27T23:00:00.000Z,2019-02-28T23:00:00.000Z
DE,BW,Rosenmontag,observance,2019-03-04 00:00:00,2019-03-03T23:00:00.000Z,2019-03-04T23:00:00.000Z
DE,BW,Faschingsdienstag,bank,2019-03-05 14:00:00,2019-03-05T13:00:00.000Z,2019-03-05T23:00:00.000Z
DE,BW,Aschermittwoch,observance,2019-03-06 00:00:00,2019-03-05T23:00:00.000Z,2019-03-06T23:00:00.000Z
DE,BW,Gründonnerstag,school,2019-04-18 00:00:00,2019-04-17T22:00:00.000Z,2019-04-18T22:00:00.000Z
DE,BW,Karfreitag,public,2019-04-19 00:00:00,2019-04-18T22:00:00.000Z,2019-04-19T22:00:00.000Z
DE,BW,Ostersonntag,observance,2019-04-21 00:00:00,2019-04-20T22:00:00.000Z,2019-04-21T22:00:00.000Z
DE,BW,Ostermontag,public,2019-04-22 00:00:00,2019-04-21T22:00:00.000Z,2019-04-22T22:00:00.000Z
DE,BW,Maifeiertag,public,2019-05-01 00:00:00,2019-04-30T22:00:00.000Z,2019-05-01T22:00:00.000Z
DE,BW,Muttertag,observance,2019-05-12 00:00:00,2019-05-11T22:00:00.000Z,2019-05-12T22:00:00.000Z
DE,BW,Christi Himmelfahrt,public,2019-05-30 00:00:00,2019-05-29T22:00:00.000Z,2019-05-30T22:00:00.000Z
DE,BW,Pfingstsonntag,observance,2019-06-09 00:00:00,2019-06-08T22:00:00.000Z,2019-06-09T22:00:00.000Z
DE,BW,Pfingstmontag,public,2019-06-10 00:00:00,2019-06-09T22:00:00.000Z,2019-06-10T22:00:00.000Z
DE,BW,Fronleichnam,public,2019-06-20 00:00:00,2019-06-19T22:00:00.000Z,2019-06-20T22:00:00.000Z
DE,BW,Tag der Deutschen Einheit,public,2019-10-03 00:00:00,2019-10-02T22:00:00.000Z,2019-10-03T22:00:00.000Z
DE,BW,Reformationstag,school,2019-10-31 00:00:00,2019-10-30T23:00:00.000Z,2019-10-31T23:00:00.000Z
DE,BW,Allerheiligen,public,2019-11-01 00:00:00,2019-10-31T23:00:00.000Z,2019-11-01T23:00:00.000Z
DE,BW,Allerseelen,observance,2019-11-02 00:00:00,2019-11-01T23:00:00.000Z,2019-11-02T23:00:00.000Z
DE,BW,Sankt Martin (Faschingsbeginn),observance,2019-11-11 00:00:00,2019-11-10T23:00:00.000Z,2019-11-11T23:00:00.000Z
DE,BW,Volkstrauertag,observance,2019-11-17 00:00:00,2019-11-16T23:00:00.000Z,2019-11-17T23:00:00.000Z
DE,BW,Buß- und Bettag,observance,2019-11-20 00:00:00,2019-11-19T23:00:00.000Z,2019-11-20T23:00:00.000Z
DE,BW,Totensonntag,observance,2019-11-24 00:00:00,2019-11-23T23:00:00.000Z,2019-11-24T23:00:00.000Z
DE,BW,Heiliger Abend,bank,2019-12-24 14:00:00,2019-12-24T13:00:00.000Z,2019-12-24T23:00:00.000Z
DE,BW,1. Weihnachtstag,public,2019-12-25 00:00:00,2019-12-24T23:00:00.000Z,2019-12-25T23:00:00.000Z
DE,BW,2. Weihnachtstag,public,2019-12-26 00:00:00,2019-12-25T23:00:00.000Z,2019-12-26T23:00:00.000Z
DE,BW,Silvester,bank,2019-12-31 14:00:00,2019-12-31T13:00:00.000Z,2019-12-31T23:00:00.000Z
DE,BY,Neujahr,public,2018-01-01 00:00:00,2017-12-31T23:00:00.000Z,2018-01-01T23:00:00.000Z
DE,BY,Heilige Drei Könige,public,2018-01-06 00:00:00,2018-01-05T23:00:00.000Z,2018-01-06T23:00:00.000Z
DE,BY,Lichtmess,observance,2018-02-02 00:00:00,2018-02-01T23:00:00.000Z,2018-02-02T23:00:00.000Z
DE,BY,Weiberfastnacht,observance,2018-02-08 00:00:00,2018-02-07T23:00:00.000Z,2018-02-08T23:00:00.000Z
DE,BY,Rosenmontag,observance,2018-02-12 00:00:00,2018-02-11T23:00:00.000Z,2018-02-12T23:00:00.000Z
DE,BY,Faschingsdienstag,bank,2018-02-13 14:00:00,2018-02-13T13:00:00.000Z,2018-02-13T23:00:00.000Z
DE,BY,Aschermittwoch,observance,2018-02-14 00:00:00,2018-02-13T23:00:00.000Z,2018-02-14T23:00:00.000Z
DE,BY,Valentinstag,observance,2018-02-14 00:00:00,2018-02-13T23:00:00.000Z,2018-02-14T23:00:00.000Z
DE,BY,Gründonnerstag,observance,2018-03-29 00:00:00,2018-03-28T22:00:00.000Z,2018-03-29T22:00:00.000Z
DE,BY,Karfreitag,public,2018-03-30 00:00:00,2018-03-29T22:00:00.000Z,2018-03-30T22:00:00.000Z
DE,BY,Ostersonntag,observance,2018-04-01 00:00:00,2018-03-31T22:00:00.000Z,2018-04-01T22:00:00.000Z
DE,BY,Ostermontag,public,2018-04-02 00:00:00,2018-04-01T22:00:00.000Z,2018-04-02T22:00:00.000Z
DE,BY,Maifeiertag,public,2018-05-01 00:00:00,2018-04-30T22:00:00.000Z,2018-05-01T22:00:00.000Z
DE,BY,Christi Himmelfahrt,public,2018-05-10 00:00:00,2018-05-09T22:00:00.000Z,2018-05-10T22:00:00.000Z
DE,BY,Muttertag,observance,2018-05-13 00:00:00,2018-05-12T22:00:00.000Z,2018-05-13T22:00:00.000Z
DE,BY,Pfingstsonntag,observance,2018-05-20 00:00:00,2018-05-19T22:00:00.000Z,2018-05-20T22:00:00.000Z
DE,BY,Pfingstmontag,public,2018-05-21 00:00:00,2018-05-20T22:00:00.000Z,2018-05-21T22:00:00.000Z
DE,BY,Fronleichnam,public,2018-05-31 00:00:00,2018-05-30T22:00:00.000Z,2018-05-31T22:00:00.000Z
DE,BY,Mariä Himmelfahrt,public,2018-08-15 00:00:00,2018-08-14T22:00:00.000Z,2018-08-15T22:00:00.000Z
DE,BY,Tag der Deutschen Einheit,public,2018-10-03 00:00:00,2018-10-02T22:00:00.000Z,2018-10-03T22:00:00.000Z
DE,BY,Allerheiligen,public,2018-11-01 00:00:00,2018-10-31T23:00:00.000Z,2018-11-01T23:00:00.000Z
DE,BY,Allerseelen,observance,2018-11-02 00:00:00,2018-11-01T23:00:00.000Z,2018-11-02T23:00:00.000Z
DE,BY,Sankt Martin (Faschingsbeginn),observance,2018-11-11 00:00:00,2018-11-10T23:00:00.000Z,2018-11-11T23:00:00.000Z
DE,BY,Volkstrauertag,observance,2018-11-18 00:00:00,2018-11-17T23:00:00.000Z,2018-11-18T23:00:00.000Z
DE,BY,Buß- und Bettag,school,2018-11-21 00:00:00,2018-11-20T23:00:00.000Z,2018-11-21T23:00:00.000Z
DE,BY,Totensonntag,observance,2018-11-25 00:00:00,2018-11-24T23:00:00.000Z,2018-11-25T23:00:00.000Z
DE,BY,Heiliger Abend,bank,2018-12-24 14:00:00,2018-12-24T13:00:00.000Z,2018-12-24T23:00:00.000Z
DE,BY,1. Weihnachtstag,public,2018-12-25 00:00:00,2018-12-24T23:00:00.000Z,2018-12-25T23:00:00.000Z
DE,BY,2. Weihnachtstag,public,2018-12-26 00:00:00,2018-12-25T23:00:00.000Z,2018-12-26T23:00:00.000Z
DE,BY,Silvester,bank,2018-12-31 14:00:00,2018-12-31T13:00:00.000Z,2018-12-31T23:00:00.000Z
DE,BY,Neujahr,public,2019-01-01 00:00:00,2018-12-31T23:00:00.000Z,2019-01-01T23:00:00.000Z
DE,BY,Heilige Drei Könige,public,2019-01-06 00:00:00,2019-01-05T23:00:00.000Z,2019-01-06T23:00:00.000Z
DE,BY,Lichtmess,observance,2019-02-02 00:00:00,2019-02-01T23:00:00.000Z,2019-02-02T23:00:00.000Z
DE,BY,Valentinstag,observance,2019-02-14 00:00:00,2019-02-13T23:00:00.000Z,2019-02-14T23:00:00.000Z
DE,BY,Weiberfastnacht,observance,2019-02-28 00:00:00,2019-02-27T23:00:00.000Z,2019-02-28T23:00:00.000Z
DE,BY,Rosenmontag,observance,2019-03-04 00:00:00,2019-03-03T23:00:00.000Z,2019-03-04T23:00:00.000Z
DE,BY,Faschingsdienstag,bank,2019-03-05 14:00:00,2019-03-05T13:00:00.000Z,2019-03-05T23:00:00.000Z
DE,BY,Aschermittwoch,observance,2019-03-06 00:00:00,2019-03-05T23:00:00.000Z,2019-03-06T23:00:00.000Z
DE,BY,Gründonnerstag,observance,2019-04-18 00:00:00,2019-04-17T22:00:00.000Z,2019-04-18T22:00:00.000Z
DE,BY,Karfreitag,public,2019-04-19 00:00:00,2019-04-18T22:00:00.000Z,2019-04-19T22:00:00.000Z
DE,BY,Ostersonntag,observance,2019-04-21 00:00:00,2019-04-20T22:00:00.000Z,2019-04-21T22:00:00.000Z
DE,BY,Ostermontag,public,2019-04-22 00:00:00,2019-04-21T22:00:00.000Z,2019-04-22T22:00:00.000Z
DE,BY,Maifeiertag,public,2019-05-01 00:00:00,2019-04-30T22:00:00.000Z,2019-05-01T22:00:00.000Z
DE,BY,Muttertag,observance,2019-05-12 00:00:00,2019-05-11T22:00:00.000Z,2019-05-12T22:00:00.000Z
DE,BY,Christi Himmelfahrt,public,2019-05-30 00:00:00,2019-05-29T22:00:00.000Z,2019-05-30T22:00:00.000Z
DE,BY,Pfingstsonntag,observance,2019-06-09 00:00:00,2019-06-08T22:00:00.000Z,2019-06-09T22:00:00.000Z
DE,BY,Pfingstmontag,public,2019-06-10 00:00:00,2019-06-09T22:00:00.000Z,2019-06-10T22:00:00.000Z
DE,BY,Fronleichnam,public,2019-06-20 00:00:00,2019-06-19T22:00:00.000Z,2019-06-20T22:00:00.000Z
DE,BY,Mariä Himmelfahrt,public,2019-08-15 00:00:00,2019-08-14T22:00:00.000Z,2019-08-15T22:00:00.000Z
DE,BY,Tag der Deutschen Einheit,public,2019-10-03 00:00:00,2019-10-02T22:00:00.000Z,2019-10-03T22:00:00.000Z
DE,BY,Allerheiligen,public,2019-11-01 00:00:00,2019-10-31T23:00:00.000Z,2019-11-01T23:00:00.000Z
DE,BY,Allerseelen,observance,2019-11-02 00:00:00,2019-11-01T23:00:00.000Z,2019-11-02T23:00:00.000Z
DE,BY,Sankt Martin (Faschingsbeginn),observance,2019-11-11 00:00:00,2019-11-10T23:00:00.000Z,2019-11-11T23:00:00.000Z
DE,BY,Volkstrauertag,observance,2019-11-17 00:00:00,2019-11-16T23:00:00.000Z,2019-11-17T23:00:00.000Z
DE,BY,Buß- und Bettag,school,2019-11-20 00:00:00,2019-11-19T23:00:00.000Z,2019-11-20T23:00:00.000Z
DE,BY,Totensonntag,observance,2019-11-24 00:00:00,2019-11-23T23:00:00.000Z,2019-11-24T23:00:00.000Z
DE,BY,Heiliger Abend,bank,2019-12-24 14:00:00,2019-12-24T13:00:00.000Z,2019-12-24T23:00:00.000Z
DE,BY,1. Weihnachtstag,public,2019-12-25 00:00:00,2019-12-24T23:00:00.000Z,2019-12-25T23:00:00.000Z
DE,BY,2. Weihnachtstag,public,2019-12-26 00:00:00,2019-12-25T23:00:00.000Z,2019-12-26T23:00:00.000Z
DE,BY,Silvester,bank,2019-12-31 14:00:00,2019-12-31T13:00:00.000Z,2019-12-31T23:00:00.000Z
DE,HB,Neujahr,public,2018-01-01 00:00:00,2017-12-31T23:00:00.000Z,2018-01-01T23:00:00.000Z
DE,HB,Weiberfastnacht,observance,2018-02-08 00:00:00,2018-02-07T23:00:00.000Z,2018-02-08T23:00:00.000Z
DE,HB,Rosenmontag,observance,2018-02-12 00:00:00,2018-02-11T23:00:00.000Z,2018-02-12T23:00:00.000Z
DE,HB,Faschingsdienstag,bank,2018-02-13 14:00:00,2018-02-13T13:00:00.000Z,2018-02-13T23:00:00.000Z
DE,HB,Aschermittwoch,observance,2018-02-14 00:00:00,2018-02-13T23:00:00.000Z,2018-02-14T23:00:00.000Z
